product_id,product_number,product_name,product_width,product_length,product_material,product_color,product_weight,product_packaging_weight,product_manufacturer,product_price,product_release_date
500,f5fc07a6-9571-43db-926e-2e869587f8eb,Muffin Batt - Choc Chk,54.11,50.42,metal,Red,143.2187,6.77,Katz,242.77,4/8/2003
501,b31ee409-7c7f-407a-abb4-6b16b875e51b,"Oregano - Dry, Rubbed",6.96,44.37,crystal,Goldenrod,139.887,9.09,Divanoodle,269.38,12/9/2010
502,629d30a7-9ed0-4cdc-8846-23d55ff11bb2,"Water - Spring Water, 355 Ml",60.63,98.11,marble,Fuscia,34.5023,8.2,Digitube,48.66,5/24/2014
503,6a6b43e1-c519-486d-a589-37bbd28020fa,Spic And Span All Purpose,9.01,25.91,metal,Fuscia,88.1337,8.23,Shuffledrive,519.67,1/3/2008
504,ff65a881-d2fd-404a-bcdd-37fee88c8626,"Wine - White, Concha Y Toro",22.9,1.59,plastic,Purple,178.2167,7.88,Skalith,266.01,5/2/2001
505,b4bac7fc-00e6-4236-ac25-cd8400125aac,Cheese - Feta,74.24,54.61,fabric,Indigo,190.414,8.18,Jayo,623.01,8/14/2021
506,3c55d0d7-971f-48b3-b107-79f577b537da,"Pepper - Julienne, Frozen",84.13,15.34,fabric,Green,198.5236,5.43,Vinte,420.75,3/15/2006
507,5e059256-5333-422c-b215-6cc11aa343ce,Coriander - Ground,94.58,74.01,plastic,Turquoise,67.1427,,Devcast,154.01,4/29/2014
508,d374f6ca-2598-4e75-b954-f3497d3e0a09,Pepper - Chilli Seeds Mild,19.11,20.23,crystal,Violet,30.4846,6.66,Meevee,206.03,6/17/2013
509,ae9c51d6-0ffb-4732-bb20-91efb49256ba,Bread - Olive Dinner Roll,33.14,29.47,marble,Orange,49.461,9.99,Divavu,357.2,8/4/2014
510,2db369a4-69b1-42ce-8f30-b4771a77c0c8,"Pasta - Linguini, Dry",74.92,30.45,metal,Teal,116.1743,7.3,Quimm,955.39,10/16/2009
511,f6676a1f-a01f-45a7-bfb0-3b62869cb6f5,Cheese - Brick With Onion,86.01,51.93,fabric,Indigo,102.7842,7.91,Chatterbridge,675.88,1/1/2000
512,82acbdd6-01b6-49f4-9293-aa5b28d6801e,Wine - Cotes Du Rhone Parallele,77.28,69.02,metal,Aquamarine,94.5535,9.26,Edgeify,598.96,4/2/2022
513,f5fea657-df3b-4382-be4b-5f2901a3862f,Pants Custom Dry Clean,23.08,89.91,crystal,Turquoise,90.0357,8.83,Meetz,628.91,9/30/2011
514,ec0d1dd3-3e37-4dc6-96a0-b1eb2c09d63d,Veal - Striploin,64.33,49.73,plastic,Green,101.6118,8.39,Youopia,1.05,3/27/2019
515,1fc439de-96c4-4749-b0b8-ccc4e7e4f814,Wine - Piper Heidsieck Brut,33.61,56.52,fabric,Teal,172.7265,8.18,Linkbuzz,887.56,9/9/2021
516,2a5296ae-bf45-4d46-97e8-839a59a044c4,Bread - Rosemary Focaccia,78.91,34.2,plastic,Puce,118.3138,7.61,Oyope,623.6,9/10/2020
517,f4544172-097a-4a3d-b259-26ff36bf780b,"Wine - Red, Cabernet Merlot",53.07,34.11,stone,Red,160.6015,9.54,Meejo,133.32,5/4/2006
518,d554e0c3-7217-4555-b607-4997f96a852a,Cherries - Fresh,81.85,84.69,fabric,Red,71.5695,9.7,Tanoodle,604.47,7/14/2008
519,22d9d803-4b70-4050-981e-8e2f6c7afb01,Chocolate - Semi Sweet,22.17,3.8,plastic,Maroon,163.4672,7.46,Aimbu,653.93,5/10/2016
520,09ccef91-8ffc-4ac8-b97a-33a2ba4bfcb9,Bread - Bistro Sour,38.83,82.64,plastic,Maroon,32.5035,8.03,Centimia,722.99,12/3/2003
521,0b8b963c-3f1a-4068-9484-2a5ada0ed444,Cheese - La Sauvagine,44.06,90.4,sand,Turquoise,41.0902,6.74,Voomm,673.91,1/4/2014
522,6ed54bc8-f49c-41d9-9a4e-063d0d2dda6b,Veal - Inside,50.86,99.19,sand,Purple,37.2431,6.53,Thoughtblab,623.01,3/1/2000
523,0edd9860-77ac-4291-b62d-b14444589c17,Cognac - Courvaisier,19.77,4.17,glass,Turquoise,36.4782,7.04,Skidoo,588.6,12/13/2015
524,f1615a34-c61a-4f86-9ff3-ba97c9ff8b62,Shrimp - Black Tiger 6 - 8,60.25,17.19,sand,Green,65.8136,9.02,Meezzy,560.85,10/22/2011
525,5201bc68-0be3-42fe-be08-d5dc401f108e,Triple Sec - Mcguinness,51.8,65.93,stone,Maroon,105.6813,5.01,Wikizz,811.75,10/24/2001
526,bf549459-4e2b-469d-a3f3-bfa0944949c6,Chocolate Eclairs,68.11,6.03,fabric,Turquoise,45.7682,7.89,Edgeify,776.31,3/18/2000
527,7b4e2952-c0f9-4d7a-8d5c-cc3b94265de5,Cinnamon - Stick,66.98,88.17,stone,Turquoise,120.7515,6.93,Zoomcast,795.61,5/21/2008
528,24c2a84e-fa33-4d8f-bc2e-0eed910dacf4,Chicken - Tenderloin,13.74,28.18,plastic,Crimson,112.7713,7.16,Brightbean,422.04,1/28/2015
529,1f4b3268-abe8-4399-b4e7-69bec913dcd1,Tequila Rose Cream Liquor,85.79,28.87,marble,Crimson,109.08,6.68,Gabspot,104.93,11/20/2002
530,fdf3fef2-9b53-472c-b79f-9339d7da53db,"Rice Pilaf, Dry,package",17.45,25.75,wood,Teal,22.4655,6.01,Izio,250.02,9/6/2014
531,34dd7811-1366-41fd-b58c-fc4b3c48a433,Island Oasis - Cappucino Mix,17.02,43.77,stone,Turquoise,23.1158,8.7,Rhycero,18.78,9/1/2006
532,36af58ae-4b41-400e-90ec-0e09dd383d8a,Ecolab - Balanced Fusion,82.56,24.85,crystal,Crimson,89.2313,5.63,Skyndu,449.82,9/7/2001
533,2e35c5de-037d-42ca-950f-08860216c17f,Wine - Lamancha Do Crianza,94.1,6.51,marble,Khaki,78.7338,5.97,Tambee,902.71,8/2/2005
534,e11b53c2-7827-49fc-bf34-d7db33b0bfe4,Bacardi Raspberry,55.57,48.7,stone,Blue,168.2658,8.3,Brightbean,536.66,6/22/2020
535,c38fe4c7-2bdf-4dcd-8887-c3afa8178a4e,Lamb - Whole Head Off,93.79,13.14,metal,Indigo,181.7656,7.26,Quaxo,199.3,6/17/2007
536,2835f20d-39f9-46dd-9acb-cb70ec988a47,Milk - Chocolate 500ml,94.54,41.09,glass,Turquoise,129.9207,6.07,Zoomdog,962.28,10/18/2013
537,26956efc-f60a-494e-b68f-ad8077fc513c,Mint - Fresh,70.98,76.29,plastic,Violet,43.6998,5.03,Devcast,172.82,3/2/2018
538,20fca0e8-6182-464a-bfd5-eb180fa3bb70,Parsley Italian - Fresh,98.23,17.36,marble,Yellow,104.8301,6.79,Muxo,668.63,3/17/2011
539,061cfc1a-4b6d-4160-8662-23014ed71ff5,Foil Cont Round,79.1,19.45,wood,Blue,35.2983,7.95,Wikizz,318.37,1/3/2022
540,0b499662-7074-4714-8d2d-cb89fe7db672,Peas - Frozen,3.2,24.47,fabric,Maroon,19.1457,9.04,Digitube,941.0,8/12/2008
541,ea4ac80d-f762-48c7-8fc8-fe83bf5768fd,Yoghurt Tubes,46.24,50.43,crystal,Turquoise,34.3302,9.24,Agimba,24.79,11/11/2017
542,4ab6f777-f5e2-444c-9950-8347dd2c19ff,Everfresh Products,47.21,69.23,wood,Khaki,103.3609,9.21,Wikivu,954.32,1/2/2001
543,253ddf6e-705d-420e-ac09-0cf2712528ae,"Coffee - Colombian, Portioned",16.08,96.85,sand,Teal,38.8278,5.52,Topicshots,663.85,1/21/2017
544,23d4fa3b-3544-46d8-96b6-4a6713acd084,Dehydrated Kelp Kombo,48.2,50.13,sand,Pink,66.0667,8.0,Buzzster,14.58,8/29/2013
545,9e2d6003-c9b4-4ec9-903e-9f25b7914d4a,Oven Mitt - 13 Inch,1.86,33.87,plastic,Crimson,14.4664,9.45,Jazzy,933.4,6/21/2008
546,acb80af6-0b8e-4e58-b95a-ddc4732357f0,Juice - Apple Cider,37.56,11.66,plastic,Purple,63.2229,8.29,Rooxo,547.97,12/23/2022
547,a3342ccc-9a0b-4005-8339-871ca7cd85a5,Sauce - Ranch Dressing,66.33,81.27,stone,Orange,107.7143,9.63,Vipe,893.49,5/16/2018
548,291971f4-c73f-479b-8956-a9e52d6d37a9,Spice - Montreal Steak Spice,70.56,4.25,crystal,Turquoise,37.6321,6.87,Yodo,938.5,11/26/2006
549,0e2b3475-f4b1-408d-a090-005fd395defe,Eel Fresh,99.78,43.25,marble,Goldenrod,167.9349,5.22,Mita,942.09,3/23/2017
550,f05d5610-25aa-45b5-96b7-5cac68490d35,Jello - Assorted,43.15,20.64,marble,Orange,111.3403,9.63,Jaxspan,636.51,5/15/2012
551,beba88ac-c50b-464d-bad5-1bca01a63e56,Wine - Prosecco Valdobiaddene,10.02,69.24,sand,Pink,170.9258,5.14,Photobean,737.23,12/6/2009
552,83bf23c3-8c57-446b-8dd3-d6794f385383,White Fish - Filets,62.93,25.91,plastic,Turquoise,192.5979,8.15,Eayo,754.58,5/29/2001
553,85b2a2c9-7235-45d3-b22a-967dcbafb5b0,Muffin Hinge Container 6,71.15,66.41,plastic,Red,86.3898,5.99,Yakitri,33.8,5/1/2018
554,df476f8f-f635-43c0-a4ab-a1116049103b,Juice - Cranberry 284ml,87.76,90.55,fabric,Violet,86.8476,8.41,Lazz,994.73,8/13/2014
555,0fe99403-456d-4085-9f03-874301128d3b,Gelatine Leaves - Bulk,47.47,20.25,glass,Pink,52.0882,8.37,Devpoint,998.79,4/27/2018
556,d66bf40a-a0e0-41b0-bc48-541db94c4dd3,Oil - Shortening - All - Purpose,61.17,87.17,stone,Red,93.6155,9.99,Jabbersphere,512.13,12/25/2009
557,5dcbfd63-8f68-40f7-ab14-f59bbca7a54f,Scallops - U - 10,17.91,84.0,fabric,Teal,99.6732,9.8,Skyndu,423.19,10/31/2006
558,345da219-5323-4daa-8029-fe02b82252b4,Vaccum Bag 10x13,39.29,7.9,stone,Maroon,117.9259,5.89,Flipbug,65.59,8/23/2018
559,820fd969-c70a-4917-b2dc-87f83d660d29,Cakes Assorted,98.88,74.05,sand,Khaki,74.1763,8.86,Twiyo,476.27,6/27/2006
560,f243333f-3a2a-42b6-a603-69fe9a269853,Rice Wine - Aji Mirin,67.26,70.3,wood,Puce,174.1131,5.48,Tavu,474.78,9/1/2018
561,cbbf6d5a-f27e-44fd-91a1-7053d03d07f0,Blackberries,33.79,25.79,wood,Blue,114.2916,8.16,Zoozzy,231.4,10/1/2000
562,5c5e2bb3-3a36-4d2e-a6cd-95a944c0d971,"Wine - Bourgogne 2002, La",30.23,74.59,fabric,Crimson,198.3506,7.12,Tanoodle,32.22,10/24/2004
563,e3ff86d5-423d-4828-8bc8-5e081e9d2248,"Salmon - Whole, 4 - 6 Pounds",89.66,46.86,sand,Blue,48.9347,9.82,Eamia,565.93,9/17/2001
564,4d50eaf4-e7a3-4141-84a4-bf4a4cc42d37,Cheese - Blue,64.22,54.25,marble,Fuscia,135.5627,5.08,Bubblebox,601.15,11/1/2014
565,2de29cb9-0d1d-4c1f-b4c0-004ce93639c3,Wine - Spumante Bambino White,79.03,55.38,stone,Pink,144.1875,9.09,Skyble,439.67,2/26/2021
566,ef3b0403-01a4-4fa3-b10a-0eeaecc6dc93,Cheese - Bakers Cream Cheese,90.11,94.39,glass,Teal,199.1962,8.46,Demizz,969.11,1/12/2021
567,9815aabe-d051-4222-82db-52be30981dfc,Coconut Milk - Unsweetened,71.25,34.99,stone,Teal,108.6283,6.91,Zoomzone,547.9,7/21/2003
568,742c1681-0c19-4b70-8f41-abab4056a4b1,Cherries - Frozen,58.67,15.34,metal,Khaki,77.1837,8.86,Roomm,297.71,9/22/2004
569,bb930d32-a09a-458b-9051-1d8dd3d9d6ed,Sauce - Balsamic Viniagrette,97.87,26.6,wood,Khaki,191.6044,9.57,Kazio,369.92,7/3/2011
570,c039ad6e-8633-43ca-80fa-9c3e0474d848,"Coffee - Colombian, Portioned",6.5,60.16,glass,Aquamarine,157.199,7.45,Youtags,653.95,3/22/2006
571,21728edd-f3fe-4360-af71-b391111403d3,"Pasta - Penne, Rigate, Dry",79.35,21.7,plastic,Mauv,65.7404,6.91,Skipstorm,643.43,1/14/2016
572,8fb94a44-99b8-46be-921e-dfb3d95ed0bb,Salt - Celery,78.38,47.34,marble,Crimson,156.5712,6.33,Cogilith,541.39,1/26/2015
573,cc61bff1-c8ff-446f-84c4-8168ac13eeed,Sobe - Lizard Fuel,19.32,46.35,glass,Green,57.591,7.04,Wikido,663.22,6/27/2010
574,5ef83b9d-361a-4965-8fb5-74ddc0b18629,Wine - Beringer Founders Estate,45.0,33.71,stone,Yellow,161.3035,,Edgetag,605.22,3/25/2015
575,981e9c63-4999-4613-be5f-b407bd393455,Nantucket Cranberry Juice,86.7,66.04,stone,Khaki,27.231,6.2,Latz,535.63,10/19/2011
576,9bbdfe7e-7d07-4196-a387-789e31463757,"Chocolate - Semi Sweet, Calets",95.24,49.33,sand,Green,127.481,5.85,Realcube,48.08,9/22/2007
577,f740f659-5aab-47ec-b9c0-709de5570c76,Sprouts Dikon,57.67,93.76,crystal,Violet,166.3787,8.9,Pixonyx,395.28,8/9/2011
578,0b462482-849b-4a14-9e19-d5265a03b002,Tea - English Breakfast,38.38,29.7,sand,Aquamarine,95.0779,7.97,Trilia,275.24,6/9/2008
579,0cba0c2c-1dd5-4c31-90be-4d96113a657f,Kellogs Cereal In A Cup,20.55,49.77,wood,Pink,31.5051,5.41,Tagcat,57.2,1/4/2018
580,c6aa77eb-8da5-4d62-8ecf-b3451a80b25a,Potatoes - Parissienne,35.09,75.46,stone,Maroon,153.7885,8.32,Brightbean,364.36,7/12/2017
581,85ec5231-1c3a-441b-be80-2e4a8f6efe8b,Mushroom - Crimini,30.86,94.03,stone,Goldenrod,131.9634,8.92,Jabbersphere,58.96,10/13/2013
582,2350da0a-587e-4807-83c1-d52dd49ac05c,Coffee - Almond Amaretto,55.62,23.25,marble,Maroon,113.0526,9.34,Skilith,946.06,4/24/2000
583,39065e22-800c-4667-8fc9-4305b90d8d92,Fib N9 - Prague Powder,79.24,85.0,crystal,Blue,128.7232,8.78,Vipe,106.9,4/18/2012
584,b7695e51-c191-446e-ba11-83ff19ce9eb8,Wine - Dubouef Macon - Villages,87.68,40.17,metal,Turquoise,154.1999,7.11,Bubblemix,576.39,4/26/2001
585,bcee2e8c-174d-4b9a-ac81-76885bd4d499,"Soup - Campbells, Butternut",12.0,70.04,sand,Green,153.2783,5.9,Kazu,276.58,4/30/2001
586,77b9edc4-212e-424f-9cac-f4457c8bfbfd,Buffalo - Short Rib Fresh,67.66,72.55,sand,Blue,68.9708,5.48,Cogibox,350.53,12/11/2021
587,c887fb40-4850-4aa3-893f-d7722fa9ff38,"Oil - Olive, Extra Virgin",71.65,79.21,marble,Khaki,192.8854,9.28,Buzzdog,387.09,12/14/2002
588,3c5a7f00-d572-4af8-87e4-6f90589d594d,Pop - Club Soda Can,21.35,40.19,fabric,Orange,188.9845,9.94,Voolith,971.29,6/1/2010
589,b9d31dfc-22a6-43d8-84c9-ca5cadba1310,Campari,32.16,83.09,stone,Blue,151.7904,9.29,Quatz,610.63,4/22/2017
590,f390348f-c114-468d-9a43-0559a51c06ca,Wine - Periguita Fonseca,71.23,90.65,crystal,Purple,183.1789,9.45,Dynabox,934.83,12/16/2010
591,5858ad3d-c6f6-46cf-aae6-da45e13d3145,"Pasta - Rotini, Dry",70.45,99.69,metal,Violet,72.5433,9.67,Edgepulse,849.1,1/6/2016
592,aa6ef7b0-c085-4ef1-b7bb-4ee29a54aea3,Olives - Kalamata,62.08,13.15,marble,Yellow,133.7076,5.32,Babbleblab,117.88,11/9/2021
593,2f90a9db-495e-49a6-916e-d97c0ebbd302,Pie Shell - 9,49.7,86.93,sand,Purple,148.2231,6.8,Livetube,275.91,9/15/2008
594,932ee4ef-ee6d-4b2e-94ad-26aaa1065a01,Pork - Hock And Feet Attached,48.83,83.16,metal,Aquamarine,60.6166,5.72,Meevee,767.16,10/20/2003
595,c31c74a7-d33b-4117-a9f2-7ab47b2bb593,Mortadella,1.88,62.66,glass,Violet,55.208,7.79,Nlounge,85.54,3/30/2017
596,63f23b70-a842-4aed-a029-f271d7aec81d,"Lemonade - Strawberry, 591 Ml",2.25,48.6,marble,Pink,124.4644,7.71,Jetwire,763.1,2/2/2005
597,831105f8-9039-45c2-bdec-e938a298e2e0,Ham - Black Forest,6.49,35.53,wood,Aquamarine,30.3635,5.76,Bluezoom,793.96,6/3/2005
598,a772db5f-552b-4ad1-8aae-7438ae59b478,Pike - Frozen Fillet,95.26,50.97,glass,Yellow,93.7762,7.97,Meembee,65.18,1/11/2021
599,1dbc2352-b0da-4ac8-9d92-824823a6919d,Pork - Bacon Cooked Slcd,40.36,67.78,glass,Red,17.3226,5.97,Brainbox,190.56,3/4/2012
600,19ed1ba4-a68f-4fcc-80f2-326dbf79d062,Spinach - Baby,56.31,29.19,sand,Fuscia,123.4602,,Tagfeed,360.59,8/20/2020
601,ff26e473-eccd-4d39-9b11-14bc536f84f4,Pepper - Gypsy Pepper,92.04,81.82,crystal,Blue,166.7058,5.63,Kazio,916.18,11/6/2007
602,bd5a7493-4837-44f9-9278-38f15786bcf0,Langers - Ruby Red Grapfruit,35.0,75.71,glass,Turquoise,107.6814,6.98,Quatz,340.11,8/12/2000
603,014d4ab9-eec0-4f8e-8853-f338bd07c6a6,Tofu - Soft,49.29,52.25,fabric,Mauv,102.3267,7.47,Feedfish,931.63,7/14/2001
604,bc7d4784-b1d2-4c1c-8e62-9ae25a3d3b4e,Juice - Lemon,17.66,72.97,marble,Crimson,137.5516,5.81,Jatri,316.86,1/23/2015
605,a5a9a6af-b3fe-4a93-8315-7bfc4e11bfcb,Wine - Sicilia Igt Nero Avola,67.51,10.03,marble,Orange,151.7117,5.73,Photofeed,712.49,6/4/2014
606,03a268fd-cd14-49bb-bc1b-df3eaf9dd429,Spice - Pepper Portions,20.35,56.09,metal,Blue,42.6743,6.24,Realpoint,95.77,6/20/2009
607,428472f2-afc9-40bc-86ec-c3b577cbcf2b,Cheese - Wine,27.79,40.83,plastic,Teal,125.6917,8.43,Demizz,537.1,7/22/2003
608,529b6656-1af5-4aba-99b5-2bdb80395fc7,Sea Urchin,27.15,77.87,plastic,Puce,109.2482,9.19,Zooveo,977.52,6/20/2019
609,b4ecea3e-4770-4fcb-be25-28b0f407894c,Carbonated Water - Cherry,87.15,60.58,metal,Purple,57.2128,6.52,Fadeo,115.06,6/8/2022
610,966e37d0-6ca2-4c34-9a1e-44d115b1eeb6,White Fish - Filets,58.39,76.48,glass,Yellow,168.0084,6.56,Wikizz,113.3,3/8/2008
611,035d71fc-a17e-453f-930b-ac870988d4ec,Cream - 35%,13.8,8.39,fabric,Fuscia,80.1941,9.88,Meevee,288.62,11/14/2008
612,9ab82226-15ee-48b5-ab4a-a58afd465d24,"Fish - Artic Char, Cold Smoked",70.27,69.14,marble,Maroon,100.7063,8.66,Fivespan,102.66,3/20/2021
613,5619ed47-b5d0-4f02-8621-6815b1024916,Tomatoes Tear Drop,91.81,61.39,stone,Green,126.5334,10.0,Quamba,482.82,3/10/2007
614,c84ead27-4e89-4564-9c7a-a8497aa9bf0c,Cheese - Comte,95.08,13.94,crystal,Khaki,82.9412,9.85,Latz,652.2,7/23/2018
615,d273b8e9-1a0d-40dc-8516-32d415644542,Icecream - Dstk Super Cone,60.38,1.86,plastic,Pink,15.8787,8.22,Oozz,536.95,8/13/2020
616,36eac010-67db-4805-9b57-6c5bf0161d4d,Chocolate - Milk,4.0,24.78,metal,Pink,76.8438,6.78,Vimbo,176.11,9/20/2019
617,6a1e5336-6f20-4f01-9b99-60cb5ecba7b5,Duck - Whole,68.02,71.0,plastic,Red,42.4736,6.65,Wordtune,754.88,2/2/2007
618,3fe5f952-9486-4377-8e99-6e7e617918d1,Pastry - Baked Scones - Mini,26.6,87.23,wood,Crimson,104.8842,9.67,Dablist,365.36,3/13/2016
619,8ba37b8c-08f2-445c-b758-72afac40833f,"Placemat - Scallop, White",73.39,35.18,plastic,Indigo,159.6206,6.4,Realcube,645.88,6/9/2008
620,782c87c0-8a87-4f55-b3fe-67c84b0045ca,Bread - Granary Small Pull,88.96,61.65,marble,Aquamarine,120.2211,7.86,Realpoint,501.92,6/23/2017
621,691504a4-c88b-4fb2-89d7-ec178c6e4d19,Juice - Mango,84.05,72.59,marble,Orange,39.4454,8.75,Kwimbee,649.34,3/9/2013
622,68527fdd-c255-4584-9f64-450460956b87,Cheese Cheddar Processed,7.69,42.24,metal,Maroon,26.5565,9.37,Voomm,749.75,10/18/2014
623,8ac6fc6e-9282-43d3-b0a1-cb8be6d6501a,Ham Black Forest,25.61,71.56,marble,Crimson,30.4295,7.81,Riffpath,537.28,1/3/2022
624,335e9f5b-8caa-4658-8951-82dfe487c900,Beer - Rickards Red,93.76,66.91,metal,Yellow,96.3438,8.56,Devpoint,946.1,11/19/2018
625,11da4f95-3bf1-4a51-ab87-9f147bbd00fc,Russian Prince,1.58,69.43,plastic,Pink,15.0689,9.55,Oyope,65.74,8/11/2008
626,b43e5e49-68e4-4d16-b1b2-f3daa6ae24ef,"7up Diet, 355 Ml",8.21,24.59,plastic,Mauv,26.5381,9.72,Trilith,743.45,3/15/2003
627,83cd05ef-bb19-44b1-be1d-0c40329df821,Versatainer Nc - 9388,51.69,44.46,stone,Puce,71.6614,6.17,Dynava,327.12,9/17/2012
628,8752aec3-c7c9-47de-9bd6-2144cb720fa7,Cheese - Colby,16.4,99.95,sand,Crimson,96.7663,8.01,Zoomzone,526.32,1/29/2003
629,a961e4c1-a992-43d9-a5c4-03b4e8f72904,Chives - Fresh,24.05,14.97,stone,Pink,36.5485,8.42,Oyoloo,706.2,10/18/2019
630,0bffb4dd-5420-4c9f-bddb-18268fdff419,Venison - Ground,81.01,67.89,metal,Mauv,99.9641,6.74,Jaxnation,129.79,9/22/2015
631,23a0a295-08e4-4243-bb7c-031e407b591e,"Bread - Bagels, Plain",13.9,83.51,plastic,Puce,181.8689,5.97,Oodoo,932.39,6/6/2005
632,88e1fc6a-fba1-4e7c-a5c4-284ba7290ac9,Noodles - Steamed Chow Mein,49.76,13.41,fabric,Orange,199.9482,7.4,Agivu,212.35,6/24/2007
633,daa6a38f-4c0e-4f2b-91e7-8f7dbb57a986,"Club Soda - Schweppes, 355 Ml",81.85,53.72,plastic,Aquamarine,103.4404,6.99,Devify,322.36,3/7/2017
634,f156b698-1351-4664-9d77-f95e9af1b413,"Bread - Multigrain, Loaf",73.93,49.58,sand,Mauv,85.6744,5.96,Youspan,271.73,11/7/2006
635,a7968d54-cc82-4d65-b142-2ec5b48c65e4,Pork - Bones,4.92,87.0,sand,Purple,14.1454,6.42,Roomm,63.56,7/4/2002
636,f1976f9d-e63a-43c8-ad4c-234a84af3ccd,"Soda Water - Club Soda, 355 Ml",30.1,63.02,marble,Aquamarine,68.9888,6.65,Dynabox,235.27,8/10/2017
637,940b2fee-7ec7-4fe7-b81f-e8797eb1f45c,Trueblue - Blueberry,21.7,3.0,fabric,Crimson,48.4498,7.46,Innojam,140.88,11/23/2022
638,73700c7e-c5bd-43cd-9806-c5825f031fa3,"Wine - Harrow Estates, Vidal",28.81,18.44,fabric,Pink,166.1708,9.29,Skivee,980.01,12/20/2003
639,79c364f4-4e57-4a27-aea9-015cd6ab53e2,Yogurt - French Vanilla,69.38,30.36,glass,Crimson,185.1371,,Blognation,467.67,7/16/2004
640,e0bcb235-5a2a-4206-8084-1cdb1d9e4b63,Mahi Mahi,45.36,29.72,glass,Mauv,96.3809,7.14,Browsezoom,12.85,4/1/2011
641,bf5399bd-bc80-4882-81c4-8adfba835c30,Pails With Lids,51.33,83.42,plastic,Aquamarine,180.2323,7.6,Dabtype,549.0,1/18/2022
642,0596e276-af8c-46c8-93ec-f2588c8701fd,Snapple Lemon Tea,50.0,96.18,fabric,Maroon,178.7635,,Cogilith,742.04,5/7/2019
643,ca31f9dd-3254-4195-ad3d-f119103dd26a,Anchovy Fillets,21.98,30.24,stone,Green,63.906,8.76,Voonyx,857.83,12/31/2013
644,8d4fa90d-f76f-49aa-b609-c6b9275e3a4e,Strawberries - California,82.97,58.48,wood,Crimson,40.6637,7.59,Thoughtworks,822.84,10/21/2008
645,e5f9d3be-1eb8-408b-a3a2-66ae8fcdf34c,Liners - Baking Cups,94.78,75.8,stone,Yellow,180.2406,9.93,InnoZ,791.37,3/11/2004
646,508dd7e5-1579-45f2-bb5b-7dcce52b217f,Beets - Mini Golden,42.29,37.87,crystal,Red,26.6025,9.69,Twitterbridge,27.22,10/3/2022
647,f1554a5f-89b6-4311-9655-a046b8389a22,Madeira,96.05,15.73,sand,Purple,79.5128,8.02,DabZ,964.26,11/25/2004
648,0d05c9b2-ee96-4ee3-a6c4-9c6200996238,Pernod,63.81,10.92,marble,Pink,66.1149,8.79,Jabberbean,299.54,11/12/2018
649,a073246e-85f9-482e-b52a-ab5917a18230,Island Oasis - Ice Cream Mix,92.84,69.71,metal,Maroon,64.8497,5.43,Thoughtstorm,378.29,5/3/2012
650,a9c815db-fbfd-44f8-8548-babd7ed2871d,Mikes Hard Lemonade,2.71,3.55,marble,Blue,89.4887,8.02,Blogtags,810.34,3/21/2001
651,50836a4d-d9a5-4aa0-b538-e5d7ac643a1a,Olives - Morracan Dired,24.5,53.74,wood,Teal,106.1278,7.09,Aibox,733.36,6/15/2019
652,d21a6d85-a0de-40ae-a56c-e51fccf53c77,Chutney Sauce,94.21,20.85,glass,Indigo,45.5864,9.86,Photobug,164.16,7/14/2004
653,7eaae36d-e70e-436b-8640-25e8520aca3f,Chocolate Bar - Reese Pieces,65.33,94.31,glass,Goldenrod,116.8058,5.35,Livefish,77.58,1/1/2007
654,0d64b54b-c69b-43f8-b2d5-ccbac815eef3,Lamb - Bones,23.76,73.35,crystal,Green,140.5006,7.26,Zoomcast,796.42,7/12/2011
655,0b70b296-1c2b-4409-ae11-e67f33707d46,Cake - Dulce De Leche,68.45,90.73,marble,Orange,85.8038,7.78,Devpulse,845.3,12/13/2019
656,cc4c4664-2ef2-4c2c-b9ac-72b5446621ef,"Nut - Pecan, Halves",62.09,50.65,metal,Indigo,83.4733,9.12,Mita,59.35,9/30/2006
657,09f10c53-f967-41d4-8f0e-fb35ee47c894,Coffee - French Vanilla Frothy,72.34,40.9,sand,Puce,177.3061,6.66,Demimbu,954.48,12/28/2016
658,b9a5572f-6370-49f8-b421-849c3664fc91,Cheese - Valancey,48.81,23.25,metal,Mauv,135.7603,6.1,Centimia,995.86,2/8/2019
659,9f537369-4c42-4fbb-87c7-7e94f4d6c3fb,Food Colouring - Red,35.1,25.7,metal,Khaki,65.6267,7.76,Brightbean,107.38,11/2/2010
660,f6b06aa4-fa4f-4e1a-b2e2-ee4d68c8b799,Langers - Ruby Red Grapfruit,79.56,54.15,stone,Crimson,123.4357,5.71,Izio,785.85,8/24/2018
661,83859cf7-ebf6-4f08-a349-643e56e0d791,"Potatoes - Yukon Gold, 80 Ct",33.65,30.83,marble,Red,124.056,8.72,Wikido,714.47,2/3/2005
662,2740b56c-1789-4ad5-b1c2-6a811ae105bb,"Pepper - Paprika, Spanish",22.01,17.04,sand,Mauv,42.6825,,Dabfeed,240.62,6/15/2011
663,25afa825-9919-41db-969e-8f764e856cd4,Veal Inside - Provimi,46.68,73.09,sand,Puce,145.8589,8.19,Linktype,445.03,2/7/2000
664,587391e8-3955-49cf-b164-8a25805e411f,Island Oasis - Wildberry,32.22,61.59,metal,Crimson,109.8473,5.79,Trunyx,238.81,7/26/2015
665,f8b93ca5-f6c5-41e2-a319-8e6dfe0487d5,Lid Tray - 16in Dome,28.77,10.32,marble,Goldenrod,66.9486,9.07,Oozz,690.96,3/12/2011
